immigrant,domestic,date,time,link
,"Ghi nhận trong nước tại TP. Hồ Chí Minh (200), Đồng Tháp (91), Phú Yên (13), An Giang (11), Quảng Ngãi (10), Cà Mau (7), Bắc Ninh (4), Khánh Hòa (3), Lâm Đồng (3), Gia Lai (3), Bắc Giang (3), Bạc Liêu (2), Trà Vinh (2), Nghệ An (1), Bình Định (1), Hà Nội (1); trong đó 347 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-08,2021-07-08 12:30:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=3
,"Ghi nhận trong nước tại TP. Hồ Chí Minh (234), Bình Dương (80); trong đó 264 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-08,2021-07-08 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=3
"+ 09 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh (8 ), An Giang (1).","+ 321 ca ghi nhận trong nước tại TP. Hồ Chí Minh (149), Bình Dương (60), Khánh Hòa (41), Vĩnh Long (24), Tiền Giang (18), Phú Yên (8 ), Vĩnh Phúc (5), Hưng Yên (5), Đồng Tháp (5), Hà Nội (3), Bắc Giang (2), Thanh Hóa (1); trong đó 268 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-07,2021-07-07 19:40:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=3
,"+ 400 ca ghi nhận trong nước tại: TP. Hồ Chí Minh (347), Long An (19), Quảng Ngãi (13), Bắc Ninh (6), Phú Yên (4), Trà Vinh (3), Bắc Giang (3), Nghệ An (2), Cà Mau (1), Bà Rịa - Vũng Tàu (1), Đắk Lắk (1); trong đó 277 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-07,2021-07-07 12:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=3
+ 01 ca cách ly ngay sau khi nhập cảnh tại Quảng Bình.,"+ 276 ca ghi nhận trong nước tại:  TP. Hồ Chí Minh (270), Phú Yên (2), Đồng Nai (2), Bà Rịa – Vũng Tàu (1), Hà Tĩnh (1); trong đó 238 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-07,2021-07-07 05:45:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=4
"+ 04 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh (2), Quảng Nam (1), Hà Nội (1).","+ 500 ca ghi nhận trong nước tại TP. Hồ Chí Minh (271), Đồng Tháp (99), Bình Dương (92), Phú Yên (16), Long An (8 ), Nghệ An (3), Bắc Giang (2), Bắc Ninh (2), Hà Nội (2), Trà Vinh (2), Lạng Sơn (1), Hưng Yên (1), An Giang (1); trong đó 462 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-06,2021-07-06 18:40:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=4
"+ 06 ca cách ly ngay sau khi nhập cảnh tại Quảng Nam (4), Kiên Giang (2).","+ 242 ca ghi nhận trong nước tại: TP. Hồ Chí Minh (209), Hà Nội (10), Phú Yên (7), Long An (6), Thanh Hoá (4), Bắc Giang (3), Lạng Sơn (1), Bắc Ninh (1), Hà Nam (1); trong đó 182 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-06,2021-07-06 12:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=4
,"Ghi nhận trong nước tại: TP. Hồ Chí Minh (230), Phú Yên (18), Đồng Nai (11), An Giang (10), Hưng Yên (5), Vĩnh Long (2), Hà Nam (1); trong đó 228 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-06,2021-07-06 05:50:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=4
"+ 13 ca cách ly ngay sau khi nhập cảnh tại Trà Vinh (12), Bà Rịa - Vũng Tàu (1).","+ 514 ca ghi nhận trong nước tại TP. Hồ Chí Minh (270), Bình Dương (114), Đồng Tháp (62), Tiền Giang (11), Phú Yên (11), Khánh Hòa (10), Đồng Nai (8 ), An Giang (6), Bình Phước (4), Bà Rịa – Vũng Tàu (4), Bình Định (3), Tây Ninh (3), Bắc Giang (3), Quảng Ngãi (2), Bắc Ninh (1), Nghệ An (1), Lâm Đồng (1); trong đó 482 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-05,2021-07-05 19:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=4
,"Ghi nhận trong nước tại TP. Hồ Chí Minh (196), Bình Dương (17), Long An (13), Phú Yên (6), Bắc Giang (4), Vĩnh Long (3), Đồng Tháp (3), Quảng Ngãi (2), Hà Tĩnh (2), Bắc Ninh (1); trong đó 220 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-05,2021-07-05 12:25:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=4
,"Ghi nhận trong nước tại TP. Hồ Chí Minh (175), Đồng Tháp (100), Phú Yên (23), Hưng Yên (9), Khánh Hòa (8), An Giang (6), Long An (2), Bắc Ninh (2), Lạng Sơn (1), Đồng Nai (1), Sóc Trăng (1); trong đó 272 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-05,2021-07-05 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=4
+ 04 ca cách ly ngay sau khi nhập cảnh tại Quảng Trị.,"+ 356 ca ghi nhận trong nước tại TP. Hồ Chí Minh (169), Bình Dương (76), Long An (52), Tiền Giang (29), Quảng Ngãi (8 ), Phú Yên (5), An Giang (5), Đồng Tháp (4), Nghệ An (3), Huế (1), Hà Tĩnh (1), Bến Tre (1), Bắc Giang (1), Đà Nẵng (1); trong đó 335 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-04,2021-07-04 19:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=4
+ 06 ca cách ly ngay sau khi nhập cảnh tại Kiên Giang.,"+ 254 ca ghi nhận trong nước tại TP. Hồ Chí Minh (213), Bình Dương (11), Phú Yên (10), Long An (5), Bình Định (4), Vĩnh Long (2), Hải Phòng (2), Bắc Giang (2), Tây Ninh (2), Ninh Thuận (1), Hà Tĩnh (1), Trà Vinh (1); trong đó 240 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-04,2021-07-04 12:45:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=4
+ 04 ca cách ly ngay sau khi nhập cảnh tại Thái Bình.,"+ 263 ca ghi nhận trong nước tại TP. Hồ Chí Minh (217), Phú Yên (17), Long An (15), Khánh Hoà (9), Bà Rịa - Vũng Tàu (2), Đồng Tháp (2), An Giang (1) ; trong đó 249 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-04,2021-07-04 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=4
+ 07 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh.,"+ 346 ca ghi nhận trong nước tại TP. Hồ Chí Minh (250), Đồng Nai (32), Quảng Ngãi (16), Phú Yên (14), Tiền Giang (12), Nghệ An (7), Bình Dương (6), Bình Định (5), Bà Rịa - Vũng Tàu (4) ; trong đó 306 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-03,2021-07-03 18:18:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=5
+ 01 ca cách ly ngay sau khi nhập cảnh tại An Giang.,"+ 329 ca ghi nhận trong nước tại TP. Hồ Chí Minh (249), Bình Dương (32), Phú Yên (12), Đồng Tháp (12), Nghệ An (7), Lâm Đồng (4), Vĩnh Long (3), Long An (2), Trà Vinh (2), Khánh Hòa (1), Bạc Liêu (1), Bắc Ninh (1), Bình Phước (1), An Giang (1), Đắc Lắk (1); trong đó 280 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-03,2021-07-03 12:30:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=5
,"Ghi nhận trong nước tại TP. Hồ Chí Minh (215), Phú Yên (11), Hưng Yên (10), Bạc Liêu (2), Bắc Ninh (1); trong đó 206 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-03,2021-07-03 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=5
+ 09 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh.,"+ 210 ca ghi nhận trong nước tại: TP. Hồ Chí Minh (150), Phú Yên (20), Bình Dương (13), Quảng Ngãi (10), Đà Nẵng (3), Vĩnh Long (3), Long An (2), An Giang (2), Tây Ninh (2), Nghệ An (1), Đồng Tháp (1), Bắc Ninh (1), Bắc Giang (1), Lâm Đồng (1); trong đó 163 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-02,2021-07-02 18:40:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=5
"+ 05 ca cách ly ngay sau khi nhập cảnh tại Thanh Hóa (3), Long An (1), Kiên Giang (1).","+ 170 ca ghi nhận trong nước tại: TP. Hồ Chí Minh (151), Phú Yên (10), Hưng Yên (3), Long An (2), Trà Vinh (1), Hải Phòng (1), Bắc Giang (1), Bắc Ninh (1); trong đó 143 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-02,2021-07-02 12:15:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=5
+ 04 ca cách ly ngay sau khi nhập cảnh tại Khánh Hoà.,"+ 147 ca ghi nhận trong nước tại TP. Hồ Chí Minh (118), Phú Yên (10), Đồng Nai (5), An Giang (4), Long An (3), Nghệ An (2), Đồng Tháp (2), Hà Tĩnh (1), Khánh Hòa (1), Bình Phước (1); trong đó 122 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-02,2021-07-02 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=5
"+ 18 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh (12), An Giang (3), Đà Nẵng (2), Hà Nội (1).","+ 246 ca ghi nhận trong nước tại TP. Hồ Chí Minh (152), Bình Dương (42), Tiền Giang (22), Quảng Ngãi (9), Phú Yên (8 ), An Giang (5), Đà Nẵng (3), Hà Tĩnh (2), Bắc Ninh (2), Bắc Giang (1); trong đó 189 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-01,2021-07-01 18:30:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=5
+ 02 ca cách ly ngay sau khi nhập cảnh tại Kiên Giang.,"+ 258 ca ghi nhận trong nước tại TP. Hồ Chí Minh (154), Bình Dương (48), Long An (28), Phú Yên (10), Hưng Yên (5), Bắc Giang (4), Nghệ An (3), Hà Tĩnh (3), Bình Phước (1), Đồng Tháp (1), Bắc Ninh (1); trong đó 207 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-01,2021-07-01 12:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=5
,"Ghi nhận trong nước tại TP. Hồ Chí Minh (158), Tiền Giang (16), Phú Yên (8 ), Hưng Yên (6), Vĩnh Long (1); trong đó 188 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-07-01,2021-07-01 05:55:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=5
+ 07 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh.,"+ 233 ca ghi nhận trong nước tại TP. Hồ Chí Minh (124), Bình Dương (57), Đồng Nai (12), Quảng Ngãi (10), Bà Rịa - Vũng Tàu (6), Đồng Tháp (5), Nghệ An (4), An Giang (4), Phú Yên (4), Bắc Ninh (3), Đà Nẵng (2), Bắc Giang (2); trong đó 221 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-30,2021-06-30 18:42:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=5
